country_name,Year,urbanization,gdp_per_cap,inflation,gdp_current,unemployment,literacy_adult,health_exp,literacy_youth,life_exp,re_consumption,ff_consumption,energy_use
Brunei Darussalam,1994,68.126,14000.8493669204,2.46251844946788,4087337959.93191,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,72.553,0.0,18047703876.20332,6424.02247075548
Denmark,1994,84.952,29995.5796235479,1.99201463809523,156162386724.523,8.03999996185303,18047703876.20332,18047703876.20332,18047703876.20332,75.3751219512195,7.33039932748028,94.6384716257977,3760.57723705289
Finland,1994,80.688,20301.333085866,1.08855677589407,103299943084.804,16.4300003051758,18047703876.20332,18047703876.20332,18047703876.20332,76.3956097560976,25.131940216431,56.8847441514731,5972.55427268616
"Hong Kong SAR, China",1994,100.0,22502.5797409692,8.73786407766984,135812069768.646,1.89999997615814,18047703876.20332,18047703876.20332,18047703876.20332,78.5292682926829,0.805322432455894,94.2256701367905,1761.47811246976
Iceland,1994,91.46,24018.6313967189,1.55265627495782,6389460342.78656,5.32999992370605,18047703876.20332,18047703876.20332,18047703876.20332,79.2470731707317,54.1375531203699,29.9821142205997,8293.41292604719
Ireland,1994,57.731,15902.9296755168,2.30919875061488,57097656065.96,14.539999961853,18047703876.20332,18047703876.20332,18047703876.20332,75.7871219512195,2.17558461312299,86.853993745412,2941.61324158461
Kuwait,1994,98.029,15141.3033883149,2.53443526170791,24848483838.3838,0.699999988079071,18047703876.20332,18047703876.20332,18047703876.20332,75.763,0.038770647222758,99.9847042408688,8792.14139732595
Luxembourg,1994,82.482,43933.235442736,2.19476468689066,17701798890.7644,3.48000001907349,18047703876.20332,18047703876.20332,18047703876.20332,76.3707317073171,2.82083001489059,87.9484145211863,8823.25246633989
New Zealand,1994,85.404,15280.3127842922,1.74537790773741,55314732279.1379,8.35000038146973,18047703876.20332,18047703876.20332,18047703876.20332,76.8829268292683,30.1977951454531,68.4524939192059,4055.20055248619
Norway,1994,73.453,29315.8419070199,1.37567498071484,127131461119.927,5.34999990463257,18047703876.20332,18047703876.20332,18047703876.20332,77.689756097561,60.3989461857682,53.3725015357811,5315.24486967133
Qatar,1994,94.614,14728.7820222192,1.32158590308377,7374450769.23077,18047703876.20332,18047703876.20332,18047703876.20332,18047703876.20332,74.348,0.0,18047703876.20332,15708.1227043858
Singapore,1994,100.0,21553.0308996263,3.10013262599503,73690847191.3055,3.02999997138977,18047703876.20332,18047703876.20332,18047703876.20332,76.1975609756098,0.477110597051683,99.085382941086,6460.481982119
Brunei Darussalam,1995,68.644,15827.70819061,5.96664139499613,4734020036.68689,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,72.816,0.0,100.0,7512.62968200952
Cyprus,1995,68.038,15261.41015625,2.61581787956337,9933133247.08926,2.59999990463257,19952200105.063255,19952200105.063255,19952200105.063255,75.133,3.3542984702649,97.3660842562747,1965.23379614062
Denmark,1995,84.979,35351.3654606819,2.0836084238285,185006881515.065,6.98999977111816,19952200105.063255,19952200105.063255,19952200105.063255,75.2126829268293,7.51217803184753,92.3630409445,3706.44018685463
Finland,1995,80.963,26271.5998141691,0.791239406938448,134189814814.815,17.0,19952200105.063255,19952200105.063255,19952200105.063255,76.409512195122,27.2664099850931,52.9464571973764,5661.9038762361
Greece,1995,72.119,12959.3242908115,8.93451415961518,136878365936.167,9.0600004196167,19952200105.063255,19952200105.063255,19952200105.063255,77.5853658536585,8.31138976882518,93.8500600395513,2147.13647870846
"Hong Kong SAR, China",1995,100.0,23497.4923138193,9.07738095238092,144652912433.103,3.22000002861023,19952200105.063255,19952200105.063255,19952200105.063255,78.6829268292683,0.837325882876272,94.5443003937622,1719.89782492162
Iceland,1995,91.63,26633.5913761549,1.65123150116651,7123633418.19739,5.19999980926514,19952200105.063255,19952200105.063255,19952200105.063255,77.9843902439024,55.6507167055427,29.289170954562,8255.76891441219
Ireland,1995,57.949,19158.4564773907,2.52486728005296,69139823232.3232,11.9700002670288,19952200105.063255,19952200105.063255,19952200105.063255,75.4698048780488,1.92243647126362,88.0559392508297,2951.91309342806
Israel,1995,90.866,18916.6736162439,9.9402588781945,104892955202.072,8.77999973297119,19952200105.063255,19952200105.063255,19952200105.063255,77.4512195121951,5.43627427030068,97.2643397721347,2796.2515779982
Kuwait,1995,98.096,16427.617496263,2.68672756582486,27191353887.3995,19952200105.063255,78.3955001831055,19952200105.063255,92.0430603027344,75.537,0.115747062159404,99.9552392459263,8936.55110915635
Luxembourg,1995,82.893,51032.349635318,1.86769424969108,20853093869.7318,2.92000007629395,19952200105.063255,19952200105.063255,19952200105.063255,76.5121951219512,3.99091542099098,84.919847476134,7705.40715815234
New Zealand,1995,85.553,17400.4201848172,3.75494413677554,63918703506.9075,6.46000003814697,19952200105.063255,19952200105.063255,19952200105.063255,76.7341463414634,30.5845426784526,67.8919243370432,4053.69058637774
Norway,1995,73.787,34875.7043347536,2.46036778693723,152029612324.788,6.30999994277954,19952200105.063255,19952200105.063255,19952200105.063255,77.7365853658537,60.0471253321381,53.0390092555724,5391.41408116749
Qatar,1995,94.998,15797.6910390559,2.9565217391303,8137911978.02198,19952200105.063255,19952200105.063255,19952200105.063255,19952200105.063255,74.25,0.0,100.0,15819.1418526866
Singapore,1995,100.0,24914.411255678,1.72053384788524,87810991957.1046,3.29999995231628,19952200105.063255,19952200105.063255,19952200105.063255,76.2951219512195,0.452737924140517,98.9279650752623,5346.87556213552
Brunei Darussalam,1996,69.158,16706.9551427172,1.99613650998079,5115602836.87943,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,73.1,0.0,20183402368.234215,7387.24215861736
Cyprus,1996,68.161,15139.2265625,2.97892486481268,10011918444.1656,3.09999990463257,20183402368.234215,20183402368.234215,20183402368.234215,75.522,3.35706908272827,97.5930946539924,2141.28273363801
Denmark,1996,85.006,35650.7140860994,2.12629802275579,187632346387.984,6.84000015258789,20183402368.234215,20183402368.234215,20183402368.234215,75.5914634146342,7.26118110006918,98.5262624585134,4170.25202381726
Finland,1996,81.223,25783.4504878611,0.629194238121014,132129174216.93,15.5699996948242,20183402368.234215,20183402368.234215,20183402368.234215,76.6934146341464,26.8705515211363,55.6521575600797,6070.21209376859
Greece,1996,72.239,13749.1151120679,8.19455217632729,145861612400.906,9.64999961853027,20183402368.234215,20183402368.234215,20183402368.234215,77.6853658536585,8.20918204259172,93.4629999895318,2206.10389487972
"Hong Kong SAR, China",1996,100.0,24818.1545523517,6.27557980900411,159717233621.659,2.82999992370605,20183402368.234215,20183402368.234215,20183402368.234215,79.6268292682927,0.858603628375819,93.48240804264,1621.48721933028
Iceland,1996,91.797,27614.8770273122,2.26041898267296,7426082270.67669,3.59999990463257,20183402368.234215,20183402368.234215,20183402368.234215,78.7778048780488,52.2531955456447,30.7364190725803,8847.78518198992
Ireland,1996,58.173,20835.8977130847,1.75373213896016,75790786290.3226,11.6899995803833,20183402368.234215,20183402368.234215,20183402368.234215,75.8317073170732,1.93475144226076,89.4490411512999,3122.33560869936
Israel,1996,90.943,20116.9818739492,11.3962264150943,114505860826.519,8.46000003814697,20183402368.234215,20183402368.234215,20183402368.234215,78.1048780487805,5.44661308180387,97.2529047360472,2801.2083626142
Kuwait,1996,98.325,18489.3953878723,3.55398569684286,31493319973.2799,0.699999988079071,20183402368.234215,20183402368.234215,20183402368.234215,75.618,0.0695067534649749,99.9747167666058,8540.50153876141
Luxembourg,1996,82.825,50444.3591236175,1.18385968843569,20895314657.9805,3.28999996185303,20183402368.234215,20183402368.234215,20183402368.234215,76.519512195122,3.06537209669016,85.6263127460934,7711.17870722433
New Zealand,1996,85.7,18794.436039393,2.28571305402195,70140835299.0148,6.28999996185303,20183402368.234215,20183402368.234215,20183402368.234215,76.7878048780488,29.4485831057994,69.8094030954144,4131.23633440514
Norway,1996,74.062,37321.9741993473,1.26253249164498,163520109150.671,5.03999996185303,20183402368.234215,20183402368.234215,20183402368.234215,78.1504878048781,57.8505549684879,52.4572110367022,5202.04727507774
Portugal,1996,51.77,12185.0914010629,3.06897732509791,122630089680.27,7.30000019073486,20183402368.234215,20183402368.234215,20183402368.234215,75.2609756097561,25.352236098991,80.5517744115177,1986.83697098901
Qatar,1996,95.356,17116.832559522,4.90453460620531,9059340384.61539,20183402368.234215,20183402368.234215,20183402368.234215,20183402368.234215,74.685,0.0,20183402368.234215,16337.3357391855
Singapore,1996,100.0,26233.6288964795,1.38318052481878,96295886524.8227,3.5699999332428,20183402368.234215,20183402368.234215,20183402368.234215,76.5951219512195,0.457871819092278,98.9730748642022,5359.40980258828
Austria,1997,61.045,26705.4785993891,1.30597857227694,212790348404.555,5.15000009536743,20246413914.72283,20246413914.72283,20246413914.72283,77.319512195122,24.8710509023689,78.4161240499479,3550.40417086207
Brunei Darussalam,1997,69.666,16593.4995901791,1.71156004489334,5197332974.13793,20246413914.72283,20246413914.72283,20246413914.72283,20246413914.72283,73.364,0.0,20246413914.72283,7458.46782561499
Cyprus,1997,68.283,14234.244140625,3.60534444364628,9547818700.11403,3.40000009536743,20246413914.72283,20246413914.72283,20246413914.72283,75.841,3.29407078061674,97.5864425725405,2057.43249642607
Denmark,1997,85.033,32835.9399398833,2.18216677907117,173537647058.824,5.40000009536743,20246413914.72283,20246413914.72283,20246413914.72283,75.9451219512195,8.10272954731514,94.3666638164267,3848.15584359557
Finland,1997,81.466,24691.8728133698,1.1925588342584,126912152101.707,14.9700002670288,20246413914.72283,20246413914.72283,20246413914.72283,76.8785365853659,28.8284455366953,53.2654293083833,6276.95169202902
Greece,1997,72.358,13427.8325055002,5.53600266773479,143157600149.757,9.56999969482422,20246413914.72283,20246413914.72283,20246413914.72283,78.1365853658537,7.8340382998263,93.5109472268787,2282.13703465979
"Hong Kong SAR, China",1997,100.0,27330.0333502807,5.77663671373519,177352785419.977,2.22000002861023,20246413914.72283,20246413914.72283,20246413914.72283,80.1268292682927,0.842976092051361,93.1671402699703,1546.68161434978
Iceland,1997,91.96,27919.1854966562,1.81543080282247,7569672925.33739,3.72000002861023,20246413914.72283,20246413914.72283,20246413914.72283,78.8853658536585,54.8819563147358,29.7508797408256,8584.10049865746
Ireland,1997,58.419,22551.1139134126,1.52560521714534,82856648758.3572,10.1899995803833,20246413914.72283,20246413914.72283,20246413914.72283,75.9853658536585,1.90073890024882,89.3031485484219,3255.49845121525
Israel,1997,91.009,20366.5829100097,8.95663956639564,118859377862.817,9.75,20246413914.72283,20246413914.72283,20246413914.72283,78.0,5.69790780290493,97.3075124009286,2881.12834132968
Kuwait,1997,98.527,17232.8387267722,0.682191434707608,30355093966.3699,0.699999988079071,20246413914.72283,20246413914.72283,20246413914.72283,75.879,0.0,99.9999863896664,8342.31277548045
Luxembourg,1997,82.779,46641.6408754876,1.36751261207943,19563836265.2233,2.52999997138977,20246413914.72283,20246413914.72283,20246413914.72283,76.880487804878,4.38633602298422,84.2829711891204,7409.85099535105
New Zealand,1997,85.781,17474.187029724,1.18714833105633,66075143415.4952,6.8600001335144,20246413914.72283,20246413914.72283,20246413914.72283,77.3341463414634,27.6501627019188,72.0513633038301,4258.75677676989
Norway,1997,74.476,36629.0309036621,2.56692335900259,161356631888.484,4.69000005722046,20246413914.72283,20246413914.72283,20246413914.72283,78.1426829268293,58.8388786890175,54.5668144860999,5475.18873901657
Qatar,1997,95.659,20519.4093535576,4.83448981913323,11297802115.3846,20246413914.72283,83.2621612548828,20246413914.72283,94.7907485961914,74.787,0.0,99.9999901715342,18479.2849864963
Singapore,1997,100.0,26375.9719503189,2.00358618538958,100124191810.345,2.5,20246413914.72283,20246413914.72283,20246413914.72283,76.8975609756097,0.431425658794336,99.085308181757,5818.3490260108
Austria,1998,60.768,27361.8751106437,0.92246719668082,218259904401.956,5.48000001907349,20174371059.312283,20174371059.312283,20174371059.312283,77.6707317073171,24.4093544161425,78.5155637093458,3606.61037918892
Brunei Darussalam,1998,70.17,12653.8245193954,-0.441379310344899,4051147227.53346,20174371059.312283,20174371059.312283,20174371059.312283,20174371059.312283,73.619,0.0,20174371059.312283,7266.08610909818
Cyprus,1998,68.405,15092.826171875,2.22770732654317,10248617647.0588,3.29999995231628,20174371059.312283,20174371059.312283,20174371059.312283,76.182,3.26216821210761,97.677292296233,2160.61487328625
Denmark,1998,85.06,33368.142415092,1.84565122007891,176991934992.837,5.03999996185303,20174371059.312283,20174371059.312283,20174371059.312283,76.1390243902439,8.51784339219747,92.6766256004631,3772.11027674385
Finland,1998,81.707,26009.2694886182,1.3994737857984,134038718291.055,13.210000038147,20174371059.312283,20174371059.312283,20174371059.312283,77.0907317073171,30.4979692221115,51.4975218349994,6319.32660107756
Greece,1998,72.478,13472.1376092623,4.76622572397644,144428172489.335,10.2200002670288,20174371059.312283,20174371059.312283,20174371059.312283,77.8390243902439,7.38036809560521,94.0869481450655,2389.79315254528
"Hong Kong SAR, China",1998,100.0,25808.970952453,2.91262135922396,168886163221.567,4.57999992370605,20174371059.312283,20174371059.312283,20174371059.312283,80.1317073170732,0.618445885468484,94.8834680322636,2002.52380151902
Iceland,1998,92.121,31030.0535989181,1.65924170953426,8503693098.62271,2.74000000953674,20174371059.312283,20174371059.312283,20174371059.312283,79.6024390243903,57.2124456592265,28.0253570811333,9036.65429652578
Ireland,1998,58.664,24294.8547674007,2.41551787239232,90199410115.5097,7.69999980926514,20174371059.312283,20174371059.312283,20174371059.312283,76.1804878048781,2.27773144010268,90.0642815839642,3417.56852702187
Israel,1998,91.074,20106.6307473306,5.49682875264272,120056692192.311,10.75,20174371059.312283,20174371059.312283,20174371059.312283,78.1487804878049,6.07462712345721,97.1587296677268,2885.72651147211
Kuwait,1998,98.705,14256.2975283485,0.129658287674047,25939960629.9213,0.699999988079071,20174371059.312283,20174371059.312283,20174371059.312283,76.157,0.0,20174371059.312283,9226.97005403552
Luxembourg,1998,82.893,47445.3810812051,0.958570110494639,20150053345.1878,2.75999999046326,20174371059.312283,20174371059.312283,20174371059.312283,77.0170731707317,6.73001859305192,82.718090058128,7066.88485990111
New Zealand,1998,85.861,14738.4455703918,1.26524409915407,56227169851.0448,7.71999979019165,20174371059.312283,20174371059.312283,20174371059.312283,78.0853658536585,29.589602498754,69.597740644905,4162.86920052425
Norway,1998,75.027,34788.3598518819,2.25241329996425,154163364302.66,3.74000000953674,20174371059.312283,20174371059.312283,20174371059.312283,78.3292682926829,59.5169163446883,54.0344973883706,5684.78859356637
Portugal,1998,53.086,12199.206385024,2.57275225909127,123946327916.296,4.6399998664856,20174371059.312283,20174371059.312283,20174371059.312283,75.7121951219512,22.432241029801,83.497365037044,2240.06731759899
Qatar,1998,95.888,17651.5455802225,2.9513888888889,10255495027.4725,20174371059.312283,20174371059.312283,20174371059.312283,20174371059.312283,74.809,0.0,100.0,18368.4270314649
Singapore,1998,100.0,21829.2998697666,-0.267502292876127,85728310229.4455,3.41000008583069,20174371059.312283,20174371059.312283,20174371059.312283,77.3,0.433014805376041,98.9880080172303,5083.24962256949
Austria,1999,60.491,27183.4759263956,0.568993765885587,217259147049.954,4.69999980926514,20719117866.780136,20719117866.780136,20719117866.780136,77.8756097560976,26.4383107878083,76.6073284458913,3591.8094661828
Brunei Darussalam,1999,70.669,14065.3426898439,-0.415627597672449,4600000000.0,20719117866.780136,20719117866.780136,20719117866.780136,20719117866.780136,73.863,0.0,20719117866.780136,7252.4698435995
Cyprus,1999,68.527,15287.9189453125,1.62999999999998,10497908306.3646,5.53000020980835,20719117866.780136,20719117866.780136,20719117866.780136,76.295,3.2266425227618,97.6916192591235,2132.53971661657
Denmark,1999,85.086,33440.7948054204,2.49779544404528,177965188354.692,5.1399998664856,20719117866.780136,20719117866.780136,20719117866.780136,76.3414634146341,9.06635346755708,90.892894575195,3602.67063825597
Finland,1999,81.946,26186.1900105755,1.16223155669443,135264083658.688,11.6899995803833,20719117866.780136,20719117866.780136,20719117866.780136,77.2912195121951,30.2360817033354,50.7932485845569,6283.95825823535
Greece,1999,72.597,13249.6633239242,2.63663306021979,142588875293.749,12.1400003433228,20719117866.780136,20719117866.780136,20719117866.780136,77.9878048780488,7.83406022544686,94.1798350397627,2390.08286610533
"Hong Kong SAR, China",1999,100.0,25091.6665997966,-4.00943396226443,165768095391.557,6.25,20719117866.780136,20719117866.780136,20719117866.780136,80.3829268292683,0.525058260455463,94.7972181654043,2431.8825399228
Iceland,1999,92.267,32381.6252356488,3.23183260906467,8982047589.4895,2.00999999046326,20719117866.780136,20719117866.780136,20719117866.780136,79.3512195121951,59.8176763149088,24.4679624642253,10038.3119247533
Ireland,1999,58.91,26338.1077543817,1.63192376414532,98893958262.6438,5.80000019073486,20719117866.780136,20719117866.780136,20719117866.780136,76.0829268292683,2.05684799992262,91.7990546884727,3544.38761623166
Israel,1999,91.139,19742.5203936202,5.17505599434163,120922937410.923,11.1800003051758,20719117866.780136,20719117866.780136,20719117866.780136,78.6585365853659,5.86872888096563,97.1662216791979,2737.73665306122
Kuwait,1999,98.862,16045.2844223019,2.99081035923165,30123850197.1091,0.699999988079071,20719117866.780136,20719117866.780136,20719117866.780136,76.416,0.0,20719117866.780136,9597.35957776254
Luxembourg,1999,83.448,50872.4492684624,1.02519676474934,21899317598.8414,2.39000010490417,20719117866.780136,20719117866.780136,20719117866.780136,77.7707317073171,5.86317308991828,83.0131223527531,7266.97253034439
New Zealand,1999,85.941,15322.2238340267,-0.114267129777519,58762260625.8758,7.01999998092651,20719117866.780136,20719117866.780136,20719117866.780136,77.890243902439,28.6597654518474,70.8170654881346,4307.93043206175
Norway,1999,75.569,36371.0509535576,2.36596736596735,162284465073.341,3.25,20719117866.780136,20719117866.780136,20719117866.780136,78.2829268292683,59.4149466039327,55.1958222662883,5913.30220916454
Portugal,1999,53.743,12475.2917701476,2.34009490312174,127470385557.184,4.57999992370605,20719117866.780136,20719117866.780136,20719117866.780136,75.9634146341463,19.0173803217888,86.5072368145243,2390.49473136561
Qatar,1999,96.105,20207.2255889136,2.18170320404723,12393131868.1319,20719117866.780136,20719117866.780136,20719117866.780136,20719117866.780136,74.8,0.0,99.9999911644215,18454.0047154583
Singapore,1999,100.0,21796.0844360572,0.0167098337370759,86284660766.9617,4.84999990463257,20719117866.780136,20719117866.780136,20719117866.780136,77.5512195121951,0.426520082561525,98.8875652676099,4587.49349221959
Austria,2000,60.213,24625.6007227434,2.34486285357277,197289625479.906,4.69000005722046,17957689326.699745,9.20371437,17957689326.699745,78.1268292682927,26.44,76.5352922346138,3570.49882632185
Bahrain,2000,88.372,12738.7741181575,-0.704852953090768,9062898936.17021,17957689326.699745,17957689326.699745,3.56132603,17957689326.699745,75.496,0.0,17957689326.699745,11199.6086820851
Brunei Darussalam,2000,71.164,17971.5065800941,1.55815247634947,6001153306.2645,17957689326.699745,17957689326.699745,2.5512445,17957689326.699745,74.08,0.0,17957689326.699745,7140.82161916113
Cyprus,2000,68.648,14388.34765625,4.14165764702056,9985844486.33365,4.76999998092651,17957689326.699745,5.30800056,17957689326.699745,76.568,3.08,97.8604881007199,2253.58850160878
Denmark,2000,85.1,30743.5476816354,2.90328203236457,164158739097.623,4.48000001907349,17957689326.699745,8.10438347,17957689326.699745,76.5926829268293,10.73,88.2800504024992,3489.61479626999
Finland,2000,82.183,24345.9148217032,3.04210080667796,126019543413.334,9.72999954223633,17957689326.699745,7.09253168,17957689326.699745,77.4658536585366,31.68,49.7867013796177,6262.19207918382
Greece,2000,72.716,12072.9293569196,3.15118162493827,130457756628.436,11.3400001525879,17957689326.699745,7.24332571,17957689326.699745,77.8878048780488,7.82,94.5911932503073,2506.6399477022
"Hong Kong SAR, China",2000,100.0,25756.6637783278,-3.6855036855037,171668164082.555,4.92000007629395,17957689326.699745,17957689326.699745,17957689326.699745,80.8780487804878,0.05,93.8915311336854,2039.05416354089
Iceland,2000,92.401,32096.3722613695,5.13647123245151,9025660361.75842,2.30999994277954,17957689326.699745,8.929286,17957689326.699745,79.6536585365854,60.66,22.622225912865,11091.5488700414
Ireland,2000,59.155,26334.5672050501,5.59071729957807,100207610429.909,4.32000017166138,17957689326.699745,5.90420008,17957689326.699745,76.5365853658537,2.04,92.5157191050349,3626.74716057663
Israel,2000,91.203,21630.7476087887,1.05357543151761,136035771711.672,11.1000003814697,17957689326.699745,6.7833848,17957689326.699745,78.9536585365854,5.96,97.2073148835389,2899.42661790428
Kuwait,2000,99.0,19490.8381578713,1.81294613887087,37712842242.5033,0.800000011920929,17957689326.699745,2.20343947,17957689326.699745,76.722,0.0,100.0,9673.32488845683
Luxembourg,2000,84.216,48659.5988753233,3.15076707022592,21230182989.3036,2.34999990463257,17957689326.699745,5.90136147,17957689326.699745,77.8731707317073,6.81,83.4434126190809,7676.83703873481
New Zealand,2000,86.021,13641.1027183822,2.61523446246318,52623281956.7031,6.13000011444092,17957689326.699745,7.4700222,17957689326.699745,78.6365853658537,29.13,69.4632629023509,4430.22785597636
Norway,2000,76.02,38131.4606116242,3.08550609131277,171247131268.604,3.46000003814697,17957689326.699745,7.71215487,17957689326.699745,78.6341463414634,60.18,54.3440188531711,5826.07776899719
Qatar,2000,96.311,27494.7713320186,1.65033522434232,17759890109.8901,17957689326.699745,17957689326.699745,1.97258496,17957689326.699745,74.828,0.08,99.9999908427491,16906.1502901986
Singapore,2000,100.0,23852.3270285975,1.36162392448455,96074477958.2367,3.70000004768372,92.5494003295898,3.34336376,99.5046005249023,77.9512195121951,0.33,98.9178093257437,4634.72585005488
Austria,2001,59.934,24558.7636778868,2.65000077279529,197508773215.323,4.01000022888184,18072492048.513042,9.26942921,18072492048.513042,78.5756097560976,25.53,76.8963890335462,3758.45756925295
Bahrain,2001,88.369,12291.8326130535,-1.2075718015666,8976196808.51064,18072492048.513042,86.5487365722656,3.68104196,97.0247116088867,75.908,0.0,99.9544940041026,11212.3978270664
Brunei Darussalam,2001,71.652,16437.6330436605,0.595890410958983,5601090584.36122,18072492048.513042,92.6711273193359,2.54995036,98.8937911987305,74.276,0.0,18072492048.513042,6479.11946658528
Cyprus,2001,68.769,14821.447265625,1.97304191729919,10397897085.6102,4.03999996185303,96.8036270141602,5.33940458,99.7749328613281,76.989,3.03,97.8273938327575,2191.30313112154
Denmark,2001,85.15,30751.654348268,2.33787000255261,164791442543.375,4.15999984741211,18072492048.513042,8.44832611,18072492048.513042,76.7926829268293,11.12,88.2707013007272,3583.95572278258
Finland,2001,82.368,24967.7925153182,2.57844080098894,129533107311.811,10.289999961853,18072492048.513042,7.25090408,18072492048.513042,77.9658536585366,29.25,50.3344195259089,6410.62523419393
Greece,2001,72.913,12549.036894906,3.37396832213867,136309295225.34,10.7600002288818,95.9943618774414,7.9878397,98.9405288696289,78.3878048780488,7.11,94.387342657927,2578.11210543197
"Hong Kong SAR, China",2001,100.0,25230.2163329516,-1.65816326530608,169403241524.337,5.09000015258789,18072492048.513042,18072492048.513042,18072492048.513042,81.4243902439025,0.06,94.3445501374618,2109.68038365876
Iceland,2001,92.532,28897.4439396908,6.40508550386865,8234846804.60582,2.25999999046326,18072492048.513042,8.78546429,18072492048.513042,80.690243902439,62.12,22.8911218928315,10589.466185677
Ireland,2001,59.399,28282.409882073,4.87290487290487,109346669229.695,3.6800000667572,18072492048.513042,6.39664602,18072492048.513042,77.1341463414634,1.97,92.5215919069171,3713.51386863164
Israel,2001,91.267,20909.430361637,1.15350488021294,134635822098.58,11.8100004196167,18072492048.513042,7.20983076,18072492048.513042,79.4073170731707,6.3,97.1541033781734,2973.04270849511
Kuwait,2001,99.908,17516.6780441638,1.30000000000001,34887512226.9319,0.800000011920929,18072492048.513042,3.18838811,18072492048.513042,76.891,0.0,99.9999949939379,10029.6439075873
Luxembourg,2001,84.843,48440.1420151355,2.66382110579103,21387533703.2327,1.80999994277954,18072492048.513042,6.410923,18072492048.513042,77.8243902439025,3.42,84.9834081781113,7982.8503482249
New Zealand,2001,86.1,13882.8568268586,2.62581630392901,53872425916.6248,5.42999982833862,18072492048.513042,7.5789361,18072492048.513042,78.6926829268293,27.13,71.8038396809124,4407.61886354851
Norway,2001,76.378,38542.715099709,3.00419703998231,173972218824.027,3.74000000953674,18072492048.513042,8.02202415,18072492048.513042,78.7853658536585,59.59,55.6562920673448,5954.04177146679
Qatar,2001,96.506,25836.2707926738,1.4713343480468,17538461538.4615,18072492048.513042,18072492048.513042,2.3197093,18072492048.513042,75.263,0.14,99.9999917134079,17777.1595581227
Singapore,2001,100.0,21700.0200458315,0.997197956155967,89794943349.8912,3.75999999046326,18072492048.513042,3.16302657,18072492048.513042,78.2512195121951,0.6,98.1682125594019,5145.88575383542
Austria,2002,59.655,26527.5930910347,1.81035787764132,214394866675.24,4.84999990463257,18941031078.99278,9.3947649,18941031078.99278,78.6780487804878,24.68,77.3108741675121,3773.65172816435
Bahrain,2002,88.373,12819.9959353139,-0.495540138751172,9593510638.29787,18941031078.99278,18941031078.99278,3.85486555,18941031078.99278,76.088,0.0,18941031078.99278,11345.2100961616
Brunei Darussalam,2002,72.046,16817.1261618121,-2.3149724245932,5843329107.56171,18941031078.99278,18941031078.99278,2.53798175,18941031078.99278,74.426,0.0,99.9999072952175,6208.96613452368
Cyprus,2002,68.694,16093.21484375,2.80115505180746,11420227884.6154,3.33999991416931,18941031078.99278,5.61565971,18941031078.99278,77.487,3.16,97.7756552510606,2182.00070454513
Denmark,2002,85.25,33228.6935448819,2.42443661219694,178635163717.431,4.26999998092651,18941031078.99278,8.70251179,18941031078.99278,76.8951219512195,11.86,87.9899084650889,3535.09801372079
Finland,2002,82.503,26997.7529897788,1.57122012789382,140404460203.138,10.4200000762939,18941031078.99278,7.62769508,18941031078.99278,78.119512195122,29.52,51.3468472390785,6728.58140544607
Greece,2002,73.303,14177.5721592705,3.62935871878871,154564203586.954,10.3500003814697,18941031078.99278,8.23378086,18941031078.99278,78.6414634146341,7.33,94.0716597172761,2597.7482892623
"Hong Kong SAR, China",2002,100.0,24665.8899982779,-2.98313878080416,166349228737.386,7.28000020980835,18941031078.99278,18941031078.99278,18941031078.99278,81.4268292682927,0.08,94.3333021944684,1949.17275841106
Iceland,2002,92.662,32409.2161491753,5.1970223021663,9318395054.85934,3.25,18941031078.99278,9.46551323,18941031078.99278,80.5024390243903,61.84,23.0859758132971,10804.6417156193
Ireland,2002,59.649,32705.4345565698,4.614733276884,128596035288.401,4.21999979019165,18941031078.99278,6.67468452,18941031078.99278,77.6341463414634,2.25,91.4591391780774,3661.32224061006
Israel,2002,91.33,19035.1024144493,5.75657894736842,125060622862.932,12.8900003433228,18941031078.99278,7.13073444,18941031078.99278,79.4512195121951,6.5,96.910142228797,2862.79573820396
Kuwait,2002,100.0,18627.6330174539,0.888450148074899,38137545245.1464,1.10000002384186,18941031078.99278,3.12468719,18941031078.99278,76.982,0.0,18941031078.99278,10033.6769621816
Luxembourg,2002,85.299,53005.7339209179,2.07408613571644,23649833332.1655,2.61999988555908,18941031078.99278,6.73847198,18941031078.99278,77.9658536585366,1.32,89.8491672731008,8204.72684484788
New Zealand,2002,86.161,16874.1874918196,2.6770925771161,66627729311.4495,5.28000020980835,18941031078.99278,7.90045929,18941031078.99278,78.8463414634146,28.98,69.7739777662775,4337.38052424971
Norway,2002,76.733,43084.4724650717,1.28672528415185,195524186477.617,4.01999998092651,18941031078.99278,9.00061893,18941031078.99278,78.9878048780488,59.47,53.5300635727366,5501.11774400148
Portugal,2002,55.666,12936.6928204482,3.60034658290911,134795565549.419,4.5,18941031078.99278,8.78642941,18941031078.99278,77.0658536585366,18.28,85.2567327492204,2477.48974987694
Qatar,2002,96.692,27151.032498866,0.239999999999965,19363736263.7363,18941031078.99278,18941031078.99278,2.46044087,18941031078.99278,75.412,0.07,18941031078.99278,19140.3378641757
