country_name,Year,urbanization,gdp_per_cap,inflation,gdp_current,unemployment,literacy_adult,health_exp,literacy_youth,life_exp,re_consumption,ff_consumption,energy_use
Netherlands,1977,63.811,9166.80819524307,6.39929487406091,127016990212.804,5.88000011444092,6509750063.976682,6509750063.976682,6509750063.976682,75.2214634146342,6509750063.976682,98.0501199057011,4560.27311990999
New Zealand,1977,83.128,4950.58820538927,14.3835494194622,15446825318.4556,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,72.1682926829268,6509750063.976682,71.1157367077389,3055.08108454586
Nigeria,1977,20.636,541.156246046355,15.0878340572688,36035407725.3219,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,45.558,6509750063.976682,14.6378272487715,642.219455859923
Norway,1977,69.142,10266.1206718698,9.10383971160296,41508030431.1074,1.46000003814697,6509750063.976682,6509750063.976682,6509750063.976682,75.3868292682927,6509750063.976682,58.9552701591548,4060.10627707475
Pakistan,1977,27.023,208.776120199417,10.1329676874054,15126060606.0606,1.89999997615814,6509750063.976682,6509750063.976682,6509750063.976682,56.252,6509750063.976682,37.6767001332936,296.305418668218
Panama,1977,49.598,1501.9432892374,4.58553791889615,2738261900.0,8.72999954223633,6509750063.976682,6509750063.976682,6509750063.976682,68.603,6509750063.976682,73.1935677769621,907.044197228308
Paraguay,1977,40.056,733.46540674398,9.35985291662837,2092158730.15873,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,63.941,6509750063.976682,22.3440738558609,597.412031145374
Peru,1977,62.719,901.123908115672,38.0540914196793,14620386674.2243,5.82000017166138,6509750063.976682,6509750063.976682,6509750063.976682,58.617,6509750063.976682,63.0554859183854,671.680489389793
Philippines,1977,36.275,499.102417251321,9.89875159736565,22283185055.6546,4.46999979019165,6509750063.976682,6509750063.976682,6509750063.976682,62.149,6509750063.976682,54.9500494767959,446.56626973687
Portugal,1977,41.578,2267.37100319478,31.0167490988806,21439523310.6338,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,70.0121951219512,6509750063.976682,81.5477359575877,845.368945104395
Saudi Arabia,1977,61.421,8473.61596604053,11.3990111699532,74188363504.5814,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,59.947,6509750063.976682,99.9870552658254,1297.05139300342
Senegal,1977,34.718,553.481899608247,11.3405856371037,2938046307.24476,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,46.152,6509750063.976682,40.4669327585199,273.983350969247
Singapore,1977,100.0,2846.33598832854,3.16395014381584,6618585073.66035,3.9300000667572,6509750063.976682,6509750063.976682,6509750063.976682,71.3711219512195,6509750063.976682,99.7443438952654,1763.23012084462
South Africa,1977,48.229,1666.49521820892,11.1519640869289,45328399963.0574,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,58.492,6509750063.976682,89.0246469725816,2095.33902371036
Spain,1977,70.883,3627.59066324096,24.5380632929204,132449277108.434,5.19999980926514,6509750063.976682,6509750063.976682,6509750063.976682,74.1319512195122,6509750063.976682,91.5925509851066,1661.1790739161
Sri Lanka,1977,18.299,287.561636646356,1.22487958802843,4104509582.86359,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,66.551,6509750063.976682,25.400109162844,287.009733775785
Sudan,1977,19.344,468.7568359375,17.0763307914921,8704000000.0,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,53.648,6509750063.976682,15.18985057318,525.118737582001
Sweden,1977,82.873,11448.6193912266,11.4418051091076,94468740851.4816,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,75.379756097561,6509750063.976682,68.7945693235483,5054.83376436399
Syrian Arab Republic,1977,45.718,857.145934357095,11.9658119658116,6882292993.63057,5.0,6509750063.976682,6509750063.976682,6509750063.976682,63.764,6509750063.976682,95.9665685572504,478.662122151671
Thailand,1977,24.98,461.661062900619,7.60126687769027,19779315170.0237,0.899999976158142,6509750063.976682,6509750063.976682,6509750063.976682,62.354,6509750063.976682,45.8097134993064,468.079303512793
Togo,1977,23.611,295.532325946694,22.4570134066176,777435020.475847,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,49.76,6509750063.976682,13.7059413838978,314.026775375899
Trinidad and Tobago,1977,49.57,2901.62427478653,11.7448635390942,3138666666.66667,8.97999954223633,6509750063.976682,6509750063.976682,6509750063.976682,66.641,6509750063.976682,98.7872644618901,2699.63381476999
Turkiye,1977,42.508,1417.96310618668,25.9853378650601,58683333333.3333,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,60.743,6509750063.976682,74.8509918645169,771.559063845696
Uruguay,1977,84.215,1414.30202333707,58.1961750215737,4114667062.64917,6509750063.976682,6509750063.976682,6509750063.976682,6509750063.976682,69.746,6509750063.976682,76.5227021487113,853.198007649192
Canada,1978,75.583,9123.69133364505,8.97372335151215,218632867537.477,8.38000011444092,7635862907.511195,7635862907.511195,7635862907.511195,74.529756097561,7635862907.511195,81.2272854645753,7561.74493868787
Algeria,1978,41.794,1495.20910297049,17.5239234455033,26364491313.4471,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,50.353,7635862907.511195,99.6661385613647,492.45266379491
Australia,1978,85.252,8252.91653378951,8.00492610837437,118495375592.15,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,73.6741463414634,7635862907.511195,92.6549893999076,4629.61847053907
Austria,1978,65.371,8205.4689771504,3.57431857551219,62052259073.2493,2.09999990463257,7635862907.511195,7635862907.511195,7635862907.511195,72.0121951219512,7635862907.511195,87.6089528998579,2893.02229941797
Belgium,1978,95.005,10289.7684173296,4.47059331592941,101246526194.441,7.90000009536743,7635862907.511195,7635862907.511195,7635862907.511195,72.6980487804878,7635862907.511195,93.4549363407709,4826.56495724289
Bolivia,1978,43.442,685.040186702621,10.3556722757192,3758220889.55522,5.5,7635862907.511195,7635862907.511195,7635862907.511195,50.181,7635862907.511195,78.9210995901934,342.710492565618
Cameroon,1978,30.274,581.890603907646,12.4630523441787,4662851756.59046,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,50.28,7635862907.511195,14.356133119199,424.961991214832
Chile,1978,80.136,1435.65231572389,40.0872246313854,15989933708.1491,14.2600002288818,7635862907.511195,7635862907.511195,7635862907.511195,68.074,7635862907.511195,73.6766697743246,778.817315672791
Colombia,1978,62.379,930.406202098949,17.7631590853462,23263511958.0509,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,65.954,7635862907.511195,66.0267494170903,658.308872863468
"Congo, Dem. Rep.",1978,26.567,614.529604524039,48.7690376115202,15372608002.3923,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,44.537,7635862907.511195,11.3612440197337,321.512034821647
Costa Rica,1978,42.396,1541.06963481116,6.00712709994908,3523208809.80163,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,72.239,7635862907.511195,65.5339049350284,552.953140787592
Cote d'Ivoire,1978,36.4,1025.93347222741,13.2429868545928,7900524897.8644,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,50.927,7635862907.511195,39.937900910503,451.764592219838
Cyprus,1978,54.119,1929.40356445313,7.43628329894656,964026512.197839,2.0,7635862907.511195,7635862907.511195,7635862907.511195,71.767,7635862907.511195,98.9204253254522,1139.21307278135
Denmark,1978,83.169,11826.0186130503,10.2136545710405,60362931853.6249,7.30000019073486,7635862907.511195,7635862907.511195,7635862907.511195,74.3929268292683,7635862907.511195,96.2150885672092,3894.63776054769
Dominican Republic,1978,49.061,861.51380334579,3.47785034212177,4734400000.0,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,60.822,7635862907.511195,59.4090407014162,607.898216758867
Ecuador,1978,45.111,1545.82368636329,11.6500726357789,11922502170.6405,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,62.153,7635862907.511195,76.1232911477484,559.422112930876
"Egypt, Arab Rep.",1978,43.826,356.250661142198,11.078100382614,14811704063.0685,3.64000010490417,7635862907.511195,7635862907.511195,7635862907.511195,54.99,7635862907.511195,88.074435106707,308.721706104361
El Salvador,1978,43.075,719.646650816446,13.2751232921383,3127960000.0,3.73000001907349,7635862907.511195,7635862907.511195,7635862907.511195,53.245,7635862907.511195,26.5706327981051,656.040392755403
Finland,1978,70.202,7628.81571424906,7.79935074552146,36256160288.8087,7.23000001907349,7635862907.511195,7635862907.511195,7635862907.511195,72.8970731707317,7635862907.511195,75.9687818769136,4664.52317587608
Gabon,1978,49.985,3355.37400806122,10.7641690976807,2389479269.23068,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,56.659,7635862907.511195,61.5469451968146,2164.51234667584
Greece,1978,68.393,4694.6337817198,12.5724256724441,44270204081.6327,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,74.358756097561,7635862907.511195,95.0107022169821,1525.44353586267
Guatemala,1978,38.081,925.12574446591,8.28797624957703,6070600200.0,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,55.963,7635862907.511195,31.3455738084423,589.833248475027
Haiti,1978,20.486,179.454735389001,-2.67359498369295,974200000.0,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,49.428,7635862907.511195,11.0929938446844,359.477566039693
Honduras,1978,33.752,872.372129649659,5.74832464618228,3097242093.2,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,59.334,7635862907.511195,30.3843941938304,489.763314676112
Iceland,1978,87.644,11236.735735064,43.7499982853606,2511826196.009,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,76.6492682926829,7635862907.511195,44.4453235465765,5710.71008378926
India,1978,22.379,206.073749258556,2.52304875695182,137300295313.3,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,52.492,7635862907.511195,37.2177019408411,279.897484458801
Indonesia,1978,20.956,364.285790646143,8.11258259525912,51455719100.27,2.48000001907349,7635862907.511195,7635862907.511195,7635862907.511195,57.565,7635862907.511195,42.5670517681145,361.954025319077
"Iran, Islamic Rep.",1978,48.21,2166.89034831665,11.7219692041212,77994316621.4814,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,55.926,7635862907.511195,97.9116420152513,912.906025313735
Iraq,1978,64.178,1853.57400538713,4.61194286682017,23762275651.8794,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,64.401,7635862907.511195,99.0505347637229,692.909362125047
Ireland,1978,54.655,4399.98680535092,7.71114118004808,14647996073.6937,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,71.9963170731707,7635862907.511195,82.8780755475529,2178.72097563906
Jamaica,1978,45.645,1271.07344311217,34.8998015240508,2644449232.29321,23.7199993133545,7635862907.511195,7635862907.511195,7635862907.511195,68.755,7635862907.511195,89.7504415171989,1186.62715664857
Jordan,1978,58.649,1257.75285629364,6.92152129952408,2602421465.96859,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,65.436,7635862907.511195,99.9429608973494,587.189430787433
Kenya,1978,14.745,351.533517853544,16.9317824582841,5303734882.53447,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,56.944,7635862907.511195,20.6004777352648,454.535741458299
"Korea, Rep.",1978,53.233,1405.82237444554,14.4602850195024,51972107438.0165,3.17000007629395,7635862907.511195,7635862907.511195,7635862907.511195,65.1975609756098,7635862907.511195,97.7986597748691,935.264924017124
Kuwait,1978,93.0,11662.9388284255,8.68974512274839,15500908760.4507,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,69.012,7635862907.511195,99.9911097249583,6228.93006709935
Malaysia,1978,40.271,1304.09098796659,4.8600645855425,16358376511.2263,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,67.285,7635862907.511195,83.701930801429,810.251475379412
Malta,1978,89.768,2558.74025532938,4.70751124951487,793675169.878579,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,71.7854146341463,7635862907.511195,100.0,950.342057243812
Mauritius,1978,42.787,1087.69816067884,8.54513915082284,1015365145.29554,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,64.5939268292683,7635862907.511195,43.8851930316974,476.317596483767
Mexico,1978,64.934,1598.46554792896,17.4572925678264,102500000000.0,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,63.778,7635862907.511195,88.7185049454766,1193.51524515853
Morocco,1978,39.798,705.188354492188,9.71603274954343,13236854105.1672,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,53.499,7635862907.511195,82.3075310100177,267.046341195616
Myanmar,1978,23.952,28.4883498477913,-6.04470612570266,916914661.349421,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,53.474,7635862907.511195,17.7930433548469,279.336029797921
Nepal,1978,5.553,107.743117628888,7.34609125083294,1604162497.45945,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,46.682,7635862907.511195,2.09135953731824,288.562722105318
Netherlands,1978,64.123,11179.3895620565,4.11201196269292,155859695457.323,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,75.1451219512195,7635862907.511195,97.9066511001891,4662.6052776921
New Zealand,1978,83.229,5936.98526036423,11.9566179733303,18530518394.6488,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,73.019512195122,7635862907.511195,69.100943351962,3031.79930795848
Nigeria,1978,21.074,532.217433682282,21.7092457416664,36527862208.7133,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,46.019,7635862907.511195,16.4372711377308,652.105425607705
Norway,1978,69.614,11462.6415912182,8.16167154339621,46523091009.6713,1.79999995231628,7635862907.511195,7635862907.511195,7635862907.511195,75.4185365853659,7635862907.511195,59.7559029651058,4360.47070580493
Pakistan,1978,27.368,238.155832543428,6.13869266742742,17811515151.5152,4.17999982833862,7635862907.511195,7635862907.511195,7635862907.511195,56.737,7635862907.511195,37.77752443275,298.954636978296
Panama,1978,49.879,1737.55476451993,4.20052123266096,3244558600.0,8.0600004196167,7635862907.511195,7635862907.511195,7635862907.511195,68.761,7635862907.511195,69.8959584376855,867.724907393672
Paraguay,1978,40.598,875.353372814364,10.6602475929182,2559857142.85714,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,64.132,7635862907.511195,25.2453976922863,650.296987043363
Peru,1978,63.341,752.46116035285,57.8487826251505,12519809967.3077,6.5,7635862907.511195,7635862907.511195,7635862907.511195,58.973,7635862907.511195,61.7638352920022,635.735776344955
Philippines,1978,36.635,561.378575003951,7.33452593917692,25762077665.6982,4.0,7635862907.511195,7635862907.511195,7635862907.511195,62.185,7635862907.511195,54.4069995805157,441.704131197364
Portugal,1978,41.979,2457.31321644599,21.0387723599383,23487614051.0949,7.8899998664856,7635862907.511195,7635862907.511195,7635862907.511195,70.3170731707317,7635862907.511195,81.2586310332499,916.769387701724
Saudi Arabia,1978,62.925,8714.52956540277,-1.58360185022083,80265732292.0344,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,60.872,7635862907.511195,99.9842733131884,1854.31087607664
Senegal,1978,35.067,603.758235554844,3.41965105587518,3280354339.37247,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,47.197,7635862907.511195,40.1553408980221,268.316883618845
Singapore,1978,100.0,3193.90565722355,4.87254381306425,7517176354.84135,2.25999999046326,7635862907.511195,7635862907.511195,7635862907.511195,71.546756097561,7635862907.511195,99.9312210951136,2214.63035350102
South Africa,1978,48.289,1846.85173778466,11.1356076531847,51607399957.94,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,58.979,7635862907.511195,89.0679306618312,2154.96364174138
Spain,1978,71.527,4356.43922031196,19.7736704973662,160599687500.0,6.96999979019165,7635862907.511195,7635862907.511195,7635862907.511195,74.2956097560976,7635862907.511195,91.6701671531023,1757.39626351333
Sri Lanka,1978,18.401,188.058481255879,12.141597276466,2733183856.50224,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,67.566,7635862907.511195,27.4080052326078,297.281605890754
Sudan,1978,19.547,397.399871826172,19.2304044013514,7670500000.0,19.3999996185303,7635862907.511195,7635862907.511195,7635862907.511195,53.44,7635862907.511195,14.1399626971064,510.972176179418
Syrian Arab Republic,1978,46.048,992.991461269061,4.80916030534372,8251974522.29299,4.5,7635862907.511195,7635862907.511195,7635862907.511195,65.806,7635862907.511195,95.6867211226306,505.589685564168
Thailand,1978,25.606,548.011193675584,7.92408985303786,24006570178.1561,0.75,7635862907.511195,7635862907.511195,7635862907.511195,62.74,7635862907.511195,49.0429386759804,475.708073522518
Togo,1978,23.958,306.030980002697,0.442773093953005,824263841.539264,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,50.232,7635862907.511195,13.6963492483747,315.521274225886
Trinidad and Tobago,1978,50.51,3248.61769604406,10.256586168874,3562333458.33333,7.26999998092651,7635862907.511195,7635862907.511195,7635862907.511195,67.438,7635862907.511195,99.02932961491,3199.33994121665
Turkiye,1978,42.931,1539.26152331942,61.8970444383435,65098765432.0988,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,61.37,7635862907.511195,73.6974953297266,751.951104182175
Uruguay,1978,84.616,1678.23848294218,44.5483436672392,4910257282.93153,7635862907.511195,7635862907.511195,7635862907.511195,7635862907.511195,69.999,7635862907.511195,76.5112491492819,868.800071090695
Algeria,1979,42.665,1829.88148430557,11.3486005086091,33243422157.6311,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,51.755,8758625269.926147,99.7079146405309,605.505614829454
Australia,1979,85.403,9294.35924726014,9.12200684150512,134898330114.734,6.26000022888184,8758625269.926147,8758625269.926147,8758625269.926147,74.0039024390244,8758625269.926147,92.8209410670809,4683.85317624363
Austria,1979,65.381,9793.76534815017,3.70740096353416,73937296963.4586,2.0,8758625269.926147,8758625269.926147,8758625269.926147,72.3121951219512,8758625269.926147,87.0076277971248,3138.91614262013
Belgium,1979,95.196,11810.6158754725,4.46908394900489,116315456796.918,6.96000003814697,8758625269.926147,8758625269.926147,8758625269.926147,73.1936585365854,8758625269.926147,93.9613535145082,4976.77709901992
Bolivia,1979,44.443,788.064909361104,19.7197167787999,4421343606.18135,5.59999990463257,8758625269.926147,8758625269.926147,8758625269.926147,50.665,8758625269.926147,80.1305661489265,368.997287171279
Cameroon,1979,31.091,718.031482353295,6.58061081902711,5919004206.90706,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,50.575,8758625269.926147,15.0394230461742,428.658424817887
Chile,1979,80.695,1928.79145039498,33.3892190102252,21803696985.2349,13.6300001144409,8758625269.926147,8758625269.926147,8758625269.926147,68.186,8758625269.926147,74.3571351641495,811.500300194678
Colombia,1979,63.061,1092.30456373975,24.1340757440456,27940411250.2732,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,66.38,8758625269.926147,63.9786433077638,628.355214874139
Costa Rica,1979,42.747,1717.78464656523,9.18841043700978,4035519323.22054,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,72.423,8758625269.926147,64.9063590684454,555.897223719149
Cote d'Ivoire,1979,36.614,1143.38607952356,16.3423565736252,9142935857.94766,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,51.682,8758625269.926147,37.1278739020849,440.096053608338
Cyprus,1979,56.378,2559.259765625,9.46370829519019,1288715209.58084,1.70000004768372,8758625269.926147,8758625269.926147,8758625269.926147,71.895,8758625269.926147,98.9767377322941,1223.3093263809
Dominican Republic,1979,50.175,977.414313605875,9.17380513351449,5498800000.0,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,60.753,8758625269.926147,59.717805846689,617.024869424501
Ecuador,1979,46.034,1789.23116439117,10.2662562280033,14175166007.5774,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,62.696,8758625269.926147,77.4391961325779,574.968097151274
"Egypt, Arab Rep.",1979,43.842,422.696046016662,9.90436051231128,18020571428.5714,4.55000019073486,8758625269.926147,8758625269.926147,8758625269.926147,55.802,8758625269.926147,88.6322572677832,331.25436961669
El Salvador,1979,43.586,781.323678260589,14.0560247361062,3463639900.0,6.78999996185303,8758625269.926147,8758625269.926147,8758625269.926147,52.2,8758625269.926147,26.1258501383413,627.371819931284
Finland,1979,70.97,9332.24526383769,7.4669615131074,44465255686.1548,6.19999980926514,8758625269.926147,8758625269.926147,8758625269.926147,73.1553658536586,8758625269.926147,72.2469173826586,4963.53550808132
Gabon,1979,52.337,4149.96016970129,7.95269853751444,3030251116.39385,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,57.053,8758625269.926147,55.5899439858642,1868.6653300246
Ghana,1979,30.938,349.109185543003,54.4412883345617,4020227920.22792,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,50.932,8758625269.926147,19.5054066650057,339.488045642136
Greece,1979,68.87,5705.94937054811,19.0941746808767,54481876724.931,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,74.6210731707317,8758625269.926147,94.9415067787722,1597.92592533633
Guatemala,1979,38.402,1027.08369602514,11.3433858811608,6902600200.0,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,56.185,8758625269.926147,34.3367079272187,610.925958495856
Haiti,1979,20.513,195.180173191246,13.0939242998194,1080600000.0,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,49.675,8758625269.926147,10.8968572948314,366.398846330925
Honduras,1979,34.309,967.659688358648,12.1353558926061,3544281976.3,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,59.908,8758625269.926147,30.6186263231325,490.788306883161
India,1979,22.736,224.575437698719,6.27568336762338,152991653793.77,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,53.06,8758625269.926147,38.7025816069271,286.270000585088
Indonesia,1979,21.524,355.235951107929,16.2327657550178,51400186379.1873,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,58.153,8758625269.926147,44.1571687356831,369.808676485007
"Iran, Islamic Rep.",1979,48.951,2429.56177238612,10.4872367273486,90391877325.9285,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,58.55,8758625269.926147,98.3793787216851,1000.61139610407
Ireland,1979,54.994,5429.96200087479,13.2954539852612,18319334300.4513,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,72.2680243902439,8758625269.926147,85.6507869675944,2534.3386439422
Jamaica,1979,46.191,1150.9760368662,29.0792596109786,2425033998.18676,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,69.048,8758625269.926147,91.3103593481312,1212.77380386789
Jordan,1979,58.98,1530.21932395744,14.2464917630784,3271728271.72827,8758625269.926147,66.7968063354492,8758625269.926147,90.5084915161133,65.851,8758625269.926147,99.9444493876206,583.473100607181
Kenya,1979,15.401,399.113080598752,7.97935261848787,6234390975.27091,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,57.722,8758625269.926147,20.2947795716595,455.015177701413
"Korea, Rep.",1979,54.981,1783.62231287847,18.3234963421791,66946900826.4463,3.80999994277954,8758625269.926147,8758625269.926147,8758625269.926147,65.5463414634146,8758625269.926147,97.4410622051877,1063.67794458371
Malaysia,1979,41.158,1647.66244387656,3.65446799796413,21213672089.1976,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,67.762,8758625269.926147,85.8194812288615,924.831520532293
Malta,1979,89.777,3195.55258574769,7.14710743797892,1001300838.32335,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,71.8942682926829,8758625269.926147,99.9996483405189,907.525962047858
Mauritius,1979,42.569,1275.03582645064,14.4663702058304,1211141231.11555,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,65.3064390243902,8758625269.926147,44.0911790644517,467.93727260477
Mexico,1979,65.646,2039.64626434516,18.1912462987644,134561403508.772,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,64.189,8758625269.926147,88.9034874926116,1272.71403451162
Morocco,1979,40.502,825.64990234375,8.33136541815458,15912133569.2852,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,54.351,8758625269.926147,82.8130957327006,277.639666102192
Myanmar,1979,23.962,28.0157023675162,5.67229502887825,919525191.636393,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,53.944,8758625269.926147,17.9186787744393,279.29637817621
Nepal,1979,5.816,121.484544628571,3.56545378520239,1851250008.33333,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,47.266,8758625269.926147,3.05868278361484,291.379948924321
New Zealand,1979,83.328,6668.1386662247,13.6995950156641,20731243113.2926,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,73.0682926829269,8758625269.926147,65.7757256026499,2834.45802508845
Nigeria,1979,21.518,667.98172189236,11.7097306212117,47259911894.2731,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,46.215,8758625269.926147,17.3339246809788,659.081422784498
Pakistan,1979,27.715,254.347760613349,8.26704697617572,19688383838.3838,4.11999988555908,8758625269.926147,8758625269.926147,8758625269.926147,57.146,8758625269.926147,39.320180110249,305.460059660233
Panama,1979,50.159,1937.71548905908,7.98881859610768,3704551600.0,8.77999973297119,8758625269.926147,8758625269.926147,8758625269.926147,68.989,8758625269.926147,71.1978228217407,907.177685695366
Paraguay,1979,41.141,1139.14805979759,28.1610386024436,3416777777.77778,5.69000005722046,8758625269.926147,8758625269.926147,8758625269.926147,64.448,8758625269.926147,23.7464041175769,643.222094975187
Philippines,1979,36.997,662.05103011485,17.5333333327501,31218507869.8746,3.5,8758625269.926147,8758625269.926147,8758625269.926147,62.349,8758625269.926147,53.4092728300928,455.295486521761
Portugal,1979,42.381,2755.6246177008,21.8992248062016,26622819672.1311,7.94000005722046,8758625269.926147,8758625269.926147,8758625269.926147,71.1682926829268,8758625269.926147,82.1804957642431,998.160696347735
Saudi Arabia,1979,64.405,11553.3674159777,1.08156690288338,111859726428.231,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,61.697,8758625269.926147,99.9868951273883,2318.70071912813
Senegal,1979,35.417,734.099695289379,9.6533598525703,4084878667.84567,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,48.196,8758625269.926147,42.3255307380962,273.907470858881
Singapore,1979,100.0,3900.53355310873,4.07646537536399,9296921723.83465,2.11999988555908,8758625269.926147,8758625269.926147,8758625269.926147,71.6392195121951,8758625269.926147,99.991966705934,2130.84245856933
South Africa,1979,48.349,2196.69850992055,13.2936586533207,63038687892.9693,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,59.395,8758625269.926147,88.7355332109377,2166.97782563719
Spain,1979,72.162,5770.21461386463,15.6602355971771,214601955875.062,8.60999965667725,8758625269.926147,8758625269.926147,8758625269.926147,74.8187804878049,8758625269.926147,91.4003746940281,1768.79417864325
Sri Lanka,1979,18.504,227.509765268107,10.731921430873,3364611432.24149,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,68.13,8758625269.926147,28.8030406892824,303.324473965752
Sudan,1979,19.752,450.130981445313,31.1384550107529,9032250000.0,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,53.559,8758625269.926147,12.5720479752108,494.395429196482
Syrian Arab Republic,1979,46.377,1154.51384962985,4.55207574654038,9929681528.66242,3.79999995231628,8758625269.926147,8758625269.926147,8758625269.926147,66.138,8758625269.926147,96.4652191890408,633.535784740558
Thailand,1979,26.242,611.520183967289,9.89736596559925,27371699082.7126,0.920000016689301,8758625269.926147,8758625269.926147,8758625269.926147,63.209,8758625269.926147,48.2781718084988,491.804853569221
Togo,1979,24.308,322.962113626854,7.53925120772939,891775906.631014,8758625269.926147,8758625269.926147,8758625269.926147,8758625269.926147,50.765,8758625269.926147,16.0959074539894,320.198171835842
Trinidad and Tobago,1979,51.449,4137.71037300753,14.7221703689992,4602416625.0,6.75,8758625269.926147,8758625269.926147,8758625269.926147,67.768,8758625269.926147,99.0897973425913,3266.99930774694
